년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2017-09-25,"86,300","3,200","4,656,285","397,045,175,400","83,600","86,300","83,600","62,826,604","728,002,365"
2017-09-22,"83,100",0,"5,970,218","497,295,419,530","82,900","84,300","82,000","60,496,997","728,002,365"
2017-09-21,"83,100","2,400","6,961,713","572,134,656,900","81,100","83,400","80,400","60,496,997","728,002,365"
2017-09-20,"80,700","1,500","5,268,665","421,787,655,200","79,300","81,200","78,400","58,749,791","728,002,365"
2017-09-19,"79,200",-500,"3,934,389","312,426,840,700","80,100","80,500","78,500","57,657,787","728,002,365"
2017-09-18,"79,700","2,500","3,638,325","289,008,021,900","78,200","80,000","77,700","58,021,788","728,002,365"
2017-09-15,"77,200",400,"2,725,277","210,049,266,400","76,100","77,500","76,000","56,201,783","728,002,365"
2017-09-14,"76,800","1,100","3,366,621","257,471,560,700","76,300","76,800","75,700","55,910,582","728,002,365"
2017-09-13,"75,700","1,000","5,682,708","433,948,365,750","75,000","77,400","74,300","55,109,779","728,002,365"
2017-09-12,"74,700",900,"3,676,865","273,386,494,804","74,800","74,900","73,500","54,381,777","728,002,365"
2017-09-11,"73,800","1,200","3,321,612","244,932,012,900","73,600","74,200","73,200","53,726,575","728,002,365"
2017-09-08,"72,600","1,200","2,868,673","207,650,216,260","72,000","72,800","71,500","52,852,972","728,002,365"
2017-09-07,"71,400",-300,"3,877,849","279,598,286,736","71,600","72,800","71,200","51,979,369","728,002,365"
2017-09-06,"71,700","1,800","4,476,200","318,561,848,900","69,900","71,900","69,700","52,197,770","728,002,365"
2017-09-05,"69,900","1,800","4,026,248","279,156,781,800","68,600","70,100","67,900","50,887,365","728,002,365"
2017-09-04,"68,100",-600,"3,234,465","219,539,581,900","66,600","68,600","66,600","49,576,961","728,002,365"
2017-09-01,"68,700",100,"2,304,425","157,969,181,488","69,000","69,200","67,700","50,013,762","728,002,365"
2017-08-31,"68,600",100,"2,054,717","141,200,636,600","68,900","69,300","68,200","49,940,962","728,002,365"
2017-08-30,"68,500",900,"2,118,742","145,004,795,000","68,300","68,900","68,100","49,868,162","728,002,365"
2017-08-29,"67,600",-300,"2,967,906","199,360,919,600","67,300","67,900","66,400","49,212,960","728,002,365"
2017-08-28,"67,900",-500,"1,843,458","124,791,532,200","68,000","68,100","67,100","49,431,361","728,002,365"
2017-08-25,"68,400",300,"1,862,764","126,982,371,200","68,300","68,400","67,600","49,795,362","728,002,365"
2017-08-24,"68,100",100,"2,333,347","159,209,639,300","68,200","68,700","67,500","49,576,961","728,002,365"
2017-08-23,"68,000",-200,"3,072,911","209,524,243,000","69,000","69,000","67,600","49,504,161","728,002,365"
2017-08-22,"68,200","1,000","2,208,365","150,015,610,552","67,400","68,200","67,200","49,649,761","728,002,365"
2017-08-21,"67,200",200,"2,570,150","173,291,387,300","67,300","67,800","66,600","48,921,759","728,002,365"
2017-08-18,"67,000",600,"3,130,891","208,105,563,200","64,900","67,300","64,800","48,776,158","728,002,365"
2017-08-17,"66,400",300,"3,709,768","247,917,400,340","66,800","67,300","66,100","48,339,357","728,002,365"
2017-08-16,"66,100","1,000","4,714,899","314,032,027,100","67,200","67,300","65,800","48,120,956","728,002,365"
2017-08-14,"65,100","3,700","5,239,246","334,543,195,300","63,000","65,100","62,300","47,392,954","728,002,365"
2017-08-11,"61,400","-3,000","6,664,578","412,801,666,600","62,000","63,000","61,400","44,699,345","728,002,365"
2017-08-10,"64,400",200,"4,474,120","286,019,027,300","63,700","64,600","63,200","46,883,352","728,002,365"
2017-08-09,"64,200","-2,100","4,037,319","260,752,048,900","65,400","65,400","64,000","46,737,752","728,002,365"
2017-08-08,"66,300","2,200","4,372,768","286,946,128,300","64,900","66,400","64,800","48,266,557","728,002,365"
2017-08-07,"64,100",100,"3,518,575","226,134,605,800","64,000","65,000","63,700","46,664,952","728,002,365"
2017-08-04,"64,000","-1,500","5,938,549","380,105,397,900","65,100","66,100","63,200","46,592,151","728,002,365"
2017-08-03,"65,500","-2,500","4,992,104","329,494,265,976","67,900","67,900","65,200","47,684,155","728,002,365"
2017-08-02,"68,000","2,500","4,161,592","281,334,659,600","67,900","68,200","66,600","49,504,161","728,002,365"
2017-08-01,"65,500",-500,"3,744,523","245,936,661,800","65,300","66,500","64,700","47,684,155","728,002,365"
2017-07-31,"66,000","1,400","4,769,724","311,774,802,900","63,700","66,000","63,700","48,048,156","728,002,365"
2017-07-28,"64,600","-3,800","8,093,780","529,573,265,800","67,800","67,900","64,200","47,028,953","728,002,365"
2017-07-27,"68,400","1,600","6,177,375","422,605,233,366","66,800","69,500","66,800","49,795,362","728,002,365"
2017-07-26,"66,800","-3,600","9,659,618","655,041,950,200","69,600","69,900","66,700","48,630,558","728,002,365"
2017-07-25,"70,400","-2,600","6,028,435","430,840,972,164","72,900","73,000","70,100","51,251,366","728,002,365"
2017-07-24,"73,000","1,800","3,598,173","260,435,962,400","71,300","73,000","71,000","53,144,173","728,002,365"
2017-07-21,"71,200",-100,"1,599,111","113,487,450,900","70,800","71,300","70,300","51,833,768","728,002,365"
2017-07-20,"71,300",300,"1,647,153","117,296,305,900","71,400","71,700","70,800","51,906,569","728,002,365"
2017-07-19,"71,000",200,"2,009,799","141,783,535,300","71,200","71,200","70,000","51,688,168","728,002,365"
2017-07-18,"70,800",-400,"2,066,194","146,851,971,332","70,700","71,800","70,600","51,542,567","728,002,365"
2017-07-17,"71,200",100,"2,804,598","199,067,687,800","71,800","71,900","70,200","51,833,768","728,002,365"
2017-07-14,"71,100",500,"2,931,832","209,076,118,500","71,400","72,200","70,700","51,760,968","728,002,365"
2017-07-13,"70,600","1,700","5,432,312","384,125,703,900","69,500","71,900","69,200","51,396,967","728,002,365"
2017-07-12,"68,900",-100,"3,462,150","238,603,607,800","68,700","69,500","68,400","50,159,363","728,002,365"
2017-07-11,"69,000","1,700","3,187,332","217,623,977,100","67,400","69,000","66,900","50,232,163","728,002,365"
2017-07-10,"67,300",700,"2,667,048","178,451,526,600","67,000","67,500","65,700","48,994,559","728,002,365"
2017-07-07,"66,600","-1,500","3,242,213","217,837,386,800","67,600","68,400","66,100","48,484,958","728,002,365"
2017-07-06,"68,100",100,"4,048,922","276,423,779,700","69,000","69,400","67,500","49,576,961","728,002,365"
2017-07-05,"68,000","2,200","4,557,456","306,513,708,200","65,600","68,200","65,300","49,504,161","728,002,365"
2017-07-04,"65,800",-500,"2,895,782","190,871,324,100","65,900","67,100","65,300","47,902,556","728,002,365"
2017-07-03,"66,300","-1,100","3,763,473","248,130,896,500","66,500","66,900","65,500","48,266,557","728,002,365"
2017-06-30,"67,400","-1,100","3,230,282","217,339,950,820","67,400","67,800","67,000","49,067,359","728,002,365"
2017-06-29,"68,500","1,300","3,702,501","251,084,109,660","67,900","68,800","67,100","49,868,162","728,002,365"
2017-06-28,"67,200","-2,000","5,520,578","374,804,364,000","68,100","69,200","66,800","48,921,759","728,002,365"
2017-06-27,"69,200","1,700","4,951,341","339,377,416,500","68,200","69,600","67,000","50,377,764","728,002,365"
2017-06-26,"67,500","2,500","3,516,630","234,090,652,100","65,000","67,500","65,000","49,140,160","728,002,365"
2017-06-23,"65,000",0,"3,189,590","205,414,785,800","64,500","65,400","63,500","47,320,154","728,002,365"
2017-06-22,"65,000",200,"4,977,159","326,647,334,900","66,500","66,500","64,500","47,320,154","728,002,365"
2017-06-21,"64,800",800,"5,650,669","364,462,864,342","63,300","66,300","62,900","47,174,553","728,002,365"
2017-06-20,"64,000","1,200","6,519,471","421,413,493,078","64,700","65,400","63,700","46,592,151","728,002,365"
2017-06-19,"62,800","2,300","5,315,543","331,926,635,700","61,300","63,200","61,300","45,718,549","728,002,365"
2017-06-16,"60,500",-100,"3,932,203","238,638,756,100","61,100","61,600","59,900","44,044,143","728,002,365"
2017-06-15,"60,600","1,300","4,549,233","273,602,192,540","59,300","61,000","59,300","44,116,943","728,002,365"
2017-06-14,"59,300",500,"4,441,904","263,819,763,800","59,200","60,000","58,800","43,170,540","728,002,365"
2017-06-13,"58,800","1,300","3,431,811","198,717,312,937","57,700","58,900","56,900","42,806,539","728,002,365"
2017-06-12,"57,500",-800,"2,650,404","152,098,692,600","57,200","57,900","56,800","41,860,136","728,002,365"
2017-06-09,"58,300","1,600","4,799,560","277,059,923,500","56,700","58,400","56,500","42,442,538","728,002,365"
2017-06-08,"56,700",200,"3,943,311","223,290,006,300","56,500","57,000","56,200","41,277,734","728,002,365"
2017-06-07,"56,500",400,"3,040,030","171,074,739,646","55,900","56,900","55,400","41,132,134","728,002,365"
2017-06-05,"56,100","-1,000","2,525,078","142,111,903,878","57,200","57,200","55,900","40,840,933","728,002,365"
2017-06-02,"57,100",700,"2,481,215","141,284,324,000","56,900","57,500","56,400","41,568,935","728,002,365"
2017-06-01,"56,400",-600,"2,006,611","113,246,671,800","56,700","56,900","56,100","41,059,333","728,002,365"
2017-05-31,"57,000",-400,"3,314,659","189,595,788,500","57,400","57,900","56,500","41,496,135","728,002,365"
2017-05-30,"57,400",-500,"2,368,225","135,611,819,000","58,200","58,400","56,600","41,787,336","728,002,365"
2017-05-29,"57,900",800,"3,294,700","191,428,238,700","57,700","58,800","57,100","42,151,337","728,002,365"
2017-05-26,"57,100","1,300","3,145,737","178,594,395,600","56,000","57,100","56,000","41,568,935","728,002,365"
2017-05-25,"55,800",0,"1,996,135","111,865,587,400","56,400","56,400","55,400","40,622,532","728,002,365"
2017-05-24,"55,800",700,"2,324,952","130,096,705,400","55,700","56,500","55,600","40,622,532","728,002,365"
2017-05-23,"55,100",-900,"2,410,542","133,653,961,100","56,400","56,500","55,000","40,112,930","728,002,365"
2017-05-22,"56,000","1,800","2,544,180","140,824,387,200","54,900","56,000","54,800","40,768,132","728,002,365"
2017-05-19,"54,200","-1,500","2,860,160","156,511,803,722","55,100","55,600","54,200","39,457,728","728,002,365"
2017-05-18,"55,700","1,000","3,494,997","190,530,143,100","53,600","55,700","53,400","40,549,732","728,002,365"
2017-05-17,"54,700",-600,"2,485,465","136,384,483,800","55,400","55,700","54,400","39,821,729","728,002,365"
2017-05-16,"55,300",-300,"2,546,047","142,368,617,400","56,200","56,800","55,200","40,258,531","728,002,365"
2017-05-15,"55,600",300,"1,542,366","85,739,612,600","55,300","56,100","55,300","40,476,931","728,002,365"
2017-05-12,"55,300","-1,100","2,303,244","128,048,287,177","56,400","56,400","55,100","40,258,531","728,002,365"
2017-05-11,"56,400",800,"3,509,393","196,024,200,280","56,000","56,400","54,800","41,059,333","728,002,365"
2017-05-10,"55,600","-1,300","4,766,870","269,366,241,500","57,400","58,100","55,200","40,476,931","728,002,365"
2017-05-08,"56,900","1,000","3,818,771","215,785,460,500","56,000","57,000","55,700","41,423,335","728,002,365"
2017-05-04,"55,900",500,"2,780,438","154,745,815,500","55,900","55,900","55,000","40,695,332","728,002,365"
2017-05-02,"55,400","1,400","4,347,745","240,956,691,700","55,300","55,900","54,800","40,331,331","728,002,365"
2017-04-28,"54,000",400,"3,573,387","192,751,131,700","53,600","54,700","53,400","39,312,128","728,002,365"
2017-04-27,"53,600",-100,"2,743,963","146,919,400,400","53,800","53,900","52,700","39,020,927","728,002,365"
2017-04-26,"53,700","1,300","5,609,007","301,324,293,700","53,100","54,200","53,000","39,093,727","728,002,365"
2017-04-25,"52,400",0,"5,312,931","276,789,790,000","52,800","52,800","51,300","38,147,324","728,002,365"
2017-04-24,"52,400",400,"3,158,545","165,871,353,900","52,700","53,200","52,100","38,147,324","728,002,365"
2017-04-21,"52,000",600,"3,834,454","199,520,369,456","51,800","52,500","51,300","37,856,123","728,002,365"
2017-04-20,"51,400","1,550","3,573,280","181,798,039,362","49,750","51,700","49,700","37,419,322","728,002,365"
2017-04-19,"49,850",-350,"1,587,172","79,511,141,728","50,300","50,400","49,850","36,290,918","728,002,365"
2017-04-18,"50,200","1,000","1,899,560","94,570,762,700","49,600","50,400","49,300","36,545,719","728,002,365"
2017-04-17,"49,200",-600,"2,002,100","98,909,188,600","50,200","50,300","49,100","35,817,716","728,002,365"
2017-04-14,"49,800",50,"2,845,128","142,925,017,950","49,750","50,700","49,450","36,254,518","728,002,365"
2017-04-13,"49,750",750,"2,367,158","117,065,730,550","49,100","50,200","48,650","36,218,118","728,002,365"
2017-04-12,"49,000",150,"1,694,663","82,702,802,525","48,800","49,200","48,550","35,672,116","728,002,365"
2017-04-11,"48,850",-150,"2,384,127","116,511,682,700","48,550","49,350","48,400","35,562,916","728,002,365"
2017-04-10,"49,000",-800,"1,824,895","89,822,690,638","49,700","49,750","48,950","35,672,116","728,002,365"
2017-04-07,"49,800",400,"2,645,476","130,596,375,350","49,450","49,800","48,700","36,254,518","728,002,365"
2017-04-06,"49,400",-900,"2,991,825","147,941,742,500","50,300","50,500","49,100","35,963,317","728,002,365"
2017-04-05,"50,300",-700,"2,758,658","138,832,002,302","50,600","51,000","49,950","36,618,519","728,002,365"
2017-04-04,"51,000",-800,"2,192,884","113,279,189,400","52,100","52,200","50,800","37,128,121","728,002,365"
2017-04-03,"51,800","1,300","2,361,892","121,772,174,100","50,800","51,900","50,700","37,710,523","728,002,365"
2017-03-31,"50,500",-400,"2,682,196","135,004,692,700","50,800","50,800","49,900","36,764,119","728,002,365"
2017-03-30,"50,900",-400,"2,204,243","111,737,846,700","51,100","51,500","50,200","37,055,320","728,002,365"
2017-03-29,"51,300",500,"4,154,277","213,972,694,700","51,000","52,200","50,800","37,346,521","728,002,365"
2017-03-28,"50,800",100,"2,862,493","144,900,640,600","51,200","51,300","50,000","36,982,520","728,002,365"
2017-03-27,"50,700","1,200","5,607,032","283,731,732,750","50,000","51,100","49,950","36,909,720","728,002,365"
2017-03-24,"49,500","1,050","5,174,622","257,342,312,200","50,000","50,200","49,300","36,036,117","728,002,365"
2017-03-23,"48,450",-200,"2,473,925","120,261,459,150","48,950","49,300","48,150","35,271,715","728,002,365"
2017-03-22,"48,650","1,100","4,157,526","200,269,780,660","47,000","48,800","47,000","35,417,315","728,002,365"
2017-03-21,"47,550",-50,"3,720,816","177,516,360,850","47,900","48,250","47,000","34,616,512","728,002,365"
2017-03-20,"47,600",850,"3,929,405","184,851,310,550","46,950","47,650","46,550","34,652,913","728,002,365"
2017-03-17,"46,750","-2,400","8,098,258","381,153,216,850","48,400","48,400","46,600","34,034,111","728,002,365"
2017-03-16,"49,150",350,"3,458,839","169,451,585,692","49,350","49,650","48,500","35,781,316","728,002,365"
2017-03-15,"48,800","-1,500","4,688,787","229,711,965,700","49,350","49,500","48,550","35,526,515","728,002,365"
2017-03-14,"50,300",-700,"4,024,138","204,683,057,400","51,800","51,900","50,300","36,618,519","728,002,365"
2017-03-13,"51,000","1,800","4,948,062","249,891,224,300","49,550","51,100","49,300","37,128,121","728,002,365"
2017-03-10,"49,200","1,200","3,849,912","188,167,881,225","48,100","49,550","47,500","35,817,716","728,002,365"
2017-03-09,"48,000",0,"2,957,372","142,837,452,701","48,200","48,850","48,000","34,944,114","728,002,365"
2017-03-08,"48,000",-800,"3,728,263","179,925,820,180","48,800","49,300","47,900","34,944,114","728,002,365"
2017-03-07,"48,800",-550,"3,439,908","167,476,335,900","49,100","49,300","48,050","35,526,515","728,002,365"
2017-03-06,"49,350","2,250","5,045,970","246,487,961,130","47,600","49,400","47,550","35,926,917","728,002,365"
2017-03-03,"47,100",-600,"3,937,032","186,640,393,450","47,650","48,250","46,700","34,288,911","728,002,365"
2017-03-02,"47,700","1,000","7,093,071","335,246,658,975","46,850","47,850","46,800","34,725,713","728,002,365"
2017-02-28,"46,700",700,"5,588,155","262,884,029,905","46,600","47,600","46,200","33,997,710","728,002,365"
2017-02-27,"46,000","-1,500","7,604,699","351,359,685,600","46,850","47,000","45,650","33,488,109","728,002,365"
2017-02-24,"47,500","-2,700","7,707,747","371,299,047,500","49,850","50,000","47,400","34,580,112","728,002,365"
2017-02-23,"50,200",-400,"3,374,139","168,173,904,308","50,000","50,400","49,050","36,545,719","728,002,365"
2017-02-22,"50,600",-300,"2,678,429","136,898,075,004","51,600","51,700","50,600","36,836,920","728,002,365"
2017-02-21,"50,900","1,000","2,227,708","112,329,649,650","49,950","51,000","49,350","37,055,320","728,002,365"
2017-02-20,"49,900",-500,"2,265,276","113,363,337,450","50,900","51,000","49,600","36,327,318","728,002,365"
2017-02-17,"50,400",800,"4,927,937","249,569,939,100","50,400","51,100","50,200","36,691,319","728,002,365"
2017-02-16,"49,600","1,700","4,840,918","237,306,104,600","48,350","49,600","48,200","36,108,917","728,002,365"
2017-02-15,"47,900",-550,"8,725,221","418,959,476,450","48,300","48,700","47,550","34,871,313","728,002,365"
2017-02-14,"48,450","-2,250","8,593,878","422,149,431,150","51,100","51,600","48,100","35,271,715","728,002,365"
2017-02-13,"50,700",700,"4,124,290","208,281,404,650","49,550","51,000","49,500","36,909,720","728,002,365"
2017-02-10,"50,000","-2,700","9,120,878","465,448,709,400","52,000","52,200","50,000","36,400,118","728,002,365"
2017-02-09,"52,700","-1,900","6,547,266","347,819,994,300","53,100","53,700","52,500","38,365,725","728,002,365"
2017-02-08,"54,600","1,300","3,552,260","190,289,394,500","53,700","54,600","52,400","39,748,929","728,002,365"
2017-02-07,"53,300",-400,"2,405,891","129,380,654,500","53,800","54,500","53,100","38,802,526","728,002,365"
2017-02-06,"53,700",0,"1,897,002","102,085,693,100","54,200","54,400","53,300","39,093,727","728,002,365"
2017-02-03,"53,700",900,"3,718,619","196,279,515,060","52,500","53,700","51,800","39,093,727","728,002,365"
2017-02-02,"52,800","-1,200","3,486,140","185,564,141,500","53,500","54,000","52,700","38,438,525","728,002,365"
2017-02-01,"54,000",300,"2,813,046","152,598,833,428","54,300","54,900","53,700","39,312,128","728,002,365"
2017-01-31,"53,700",400,"4,118,790","221,428,745,900","53,300","54,500","52,700","39,093,727","728,002,365"
2017-01-26,"53,300","1,600","4,517,114","239,592,036,100","52,500","53,500","52,400","38,802,526","728,002,365"
2017-01-25,"51,700",100,"2,715,809","141,446,130,200","52,200","52,500","51,600","37,637,722","728,002,365"
2017-01-24,"51,600",800,"3,449,130","177,616,900,100","51,300","52,000","51,100","37,564,922","728,002,365"
2017-01-23,"50,800","1,650","4,148,659","209,753,459,500","49,950","51,000","49,900","36,982,520","728,002,365"
2017-01-20,"49,150",-450,"1,943,195","96,154,281,550","49,700","50,100","49,150","35,781,316","728,002,365"
2017-01-19,"49,600",750,"2,332,268","115,610,934,220","49,550","50,100","49,100","36,108,917","728,002,365"
2017-01-18,"48,850",-450,"2,974,091","144,988,002,700","48,950","49,400","48,300","35,562,916","728,002,365"
2017-01-17,"49,300",0,"2,309,955","114,604,813,700","49,300","50,200","49,250","35,890,517","728,002,365"
2017-01-16,"49,300","-1,000","4,974,924","245,390,500,600","50,100","50,300","48,800","35,890,517","728,002,365"
2017-01-13,"50,300",-300,"4,219,771","211,612,764,000","49,850","50,700","49,850","36,618,519","728,002,365"
2017-01-12,"50,600","-1,000","5,060,622","256,710,131,000","51,600","51,600","50,400","36,836,920","728,002,365"
2017-01-11,"51,600","1,850","4,360,058","223,583,642,686","50,000","51,900","50,000","37,564,922","728,002,365"
2017-01-10,"49,750",200,"2,561,968","127,213,145,450","49,850","50,200","49,200","36,218,118","728,002,365"
2017-01-09,"49,550","1,550","3,871,999","191,236,382,800","48,500","49,750","48,200","36,072,517","728,002,365"
2017-01-06,"48,000","1,050","3,166,843","152,264,047,279","47,700","48,450","47,600","34,944,114","728,002,365"
2017-01-05,"46,950",450,"2,377,163","112,240,246,450","47,000","47,500","46,850","34,179,711","728,002,365"
2017-01-04,"46,500",-750,"2,722,599","127,044,173,975","47,000","47,150","46,200","33,852,110","728,002,365"
2017-01-03,"47,250","1,450","2,655,477","124,284,065,200","46,200","47,300","46,200","34,398,112","728,002,365"
2017-01-02,"45,800","1,100","1,547,681","70,741,238,750","44,750","46,000","44,600","33,342,508","728,002,365"
2016-12-29,"44,700",-650,"1,808,856","81,023,763,700","45,150","45,200","44,600","32,541,706","728,002,365"
2016-12-28,"45,350",-300,"1,296,254","58,862,600,300","45,350","45,750","45,100","33,014,907","728,002,365"
2016-12-27,"45,650",0,"1,175,619","53,721,001,850","45,550","45,950","45,400","33,233,308","728,002,365"
2016-12-26,"45,650",-650,"1,603,230","73,414,513,200","46,200","46,600","45,250","33,233,308","728,002,365"
2016-12-23,"46,300",800,"2,982,024","137,862,626,550","46,200","46,400","45,950","33,706,509","728,002,365"
2016-12-22,"45,500",500,"4,045,912","185,843,972,475","46,000","46,650","45,150","33,124,108","728,002,365"
2016-12-21,"45,000",-150,"1,662,010","75,459,948,900","45,500","45,750","45,000","32,760,106","728,002,365"
2016-12-20,"45,150",0,"1,110,753","50,221,438,750","45,400","45,550","44,950","32,869,307","728,002,365"
2016-12-19,"45,150","-1,250","1,997,194","90,996,663,400","46,250","46,300","45,050","32,869,307","728,002,365"
2016-12-16,"46,400",800,"2,100,809","97,050,029,200","45,800","46,450","45,700","33,779,310","728,002,365"
2016-12-15,"45,600",-250,"1,828,843","83,216,786,950","45,850","46,050","45,000","33,196,908","728,002,365"
2016-12-14,"45,850",900,"2,010,708","92,037,836,750","45,350","46,100","45,350","33,378,908","728,002,365"
2016-12-13,"44,950",-350,"1,822,952","82,213,098,100","44,700","45,700","44,700","32,723,706","728,002,365"
2016-12-12,"45,300",-200,"1,440,589","65,348,111,732","45,750","45,850","44,850","32,978,507","728,002,365"
2016-12-09,"45,500",-750,"3,003,326","137,771,228,250","46,450","46,750","45,450","33,124,108","728,002,365"
2016-12-08,"46,250","1,000","3,313,157","153,631,267,750","46,200","46,650","46,100","33,670,109","728,002,365"
2016-12-07,"45,250",50,"1,984,369","90,333,482,150","45,750","45,800","45,200","32,942,107","728,002,365"
2016-12-06,"45,200",800,"3,099,065","140,049,383,300","44,700","45,500","44,600","32,905,707","728,002,365"
2016-12-05,"44,400",0,"1,703,219","75,593,954,350","44,050","44,600","43,800","32,323,305","728,002,365"
2016-12-02,"44,400",200,"4,244,113","186,230,428,125","43,350","44,500","43,300","32,323,305","728,002,365"
2016-12-01,"44,200","1,300","3,491,185","153,722,631,725","43,000","44,400","43,000","32,177,705","728,002,365"
2016-11-30,"42,900",500,"4,325,524","187,137,509,500","42,900","43,800","42,650","31,231,301","728,002,365"
2016-11-29,"42,400",-200,"1,777,480","75,305,517,050","42,400","43,100","41,800","30,867,300","728,002,365"
2016-11-28,"42,600",0,"1,513,215","64,737,740,000","42,400","43,250","42,100","31,012,901","728,002,365"
2016-11-25,"42,600",-50,"1,328,958","56,728,069,750","43,050","43,300","42,250","31,012,901","728,002,365"
2016-11-24,"42,650",-400,"1,789,745","77,021,409,850","43,350","43,850","42,500","31,049,301","728,002,365"
2016-11-23,"43,050",350,"4,047,443","175,818,207,261","43,000","43,900","42,550","31,340,502","728,002,365"
2016-11-22,"42,700","1,950","3,306,186","139,712,335,100","41,250","42,800","41,200","31,085,701","728,002,365"
2016-11-21,"40,750","-1,250","1,883,627","77,739,121,450","41,800","41,900","40,650","29,666,096","728,002,365"
2016-11-18,"42,000",100,"3,331,134","139,965,314,970","42,300","42,400","41,700","30,576,099","728,002,365"
2016-11-17,"41,900","1,050","2,383,464","99,048,794,650","41,500","41,900","41,200","30,503,299","728,002,365"
2016-11-16,"40,850","1,150","2,101,878","85,707,647,250","40,450","41,000","40,250","29,738,897","728,002,365"
2016-11-15,"39,700",0,"2,030,086","81,122,979,200","39,700","40,400","39,500","28,901,694","728,002,365"
2016-11-14,"39,700",-150,"1,589,911","63,439,707,050","40,000","40,450","39,700","28,901,694","728,002,365"
2016-11-11,"39,850","-1,150","2,962,651","118,380,603,300","40,000","40,450","39,550","29,010,894","728,002,365"
2016-11-10,"41,000","1,350","2,520,434","102,926,706,950","41,000","41,050","40,500","29,848,097","728,002,365"
2016-11-09,"39,650","-1,850","5,779,291","231,022,054,400","41,650","41,750","38,700","28,865,294","728,002,365"
2016-11-08,"41,500",0,"1,882,987","78,310,426,900","42,100","42,150","41,250","30,212,098","728,002,365"
2016-11-07,"41,500",300,"2,033,220","84,599,075,000","41,800","42,050","41,200","30,212,098","728,002,365"
2016-11-04,"41,200",50,"2,600,930","107,062,186,650","41,150","41,400","40,850","29,993,697","728,002,365"
2016-11-03,"41,150",150,"2,580,396","106,289,352,450","40,900","41,700","40,700","29,957,297","728,002,365"
2016-11-02,"41,000","-1,000","2,822,651","115,327,282,400","41,250","41,400","40,450","29,848,097","728,002,365"
2016-11-01,"42,000","1,000","3,173,446","132,957,689,150","41,700","42,350","41,600","30,576,099","728,002,365"
2016-10-31,"41,000","-1,450","3,297,943","136,815,270,850","42,500","42,900","41,000","29,848,097","728,002,365"
2016-10-28,"42,450",-550,"2,251,179","95,817,905,050","42,700","42,950","42,100","30,903,700","728,002,365"
2016-10-27,"43,000",100,"4,814,197","207,335,522,112","42,900","43,600","42,600","31,304,102","728,002,365"
2016-10-26,"42,900","1,850","6,364,037","268,156,593,075","41,300","42,900","41,300","31,231,301","728,002,365"
2016-10-25,"41,050",900,"4,469,224","183,527,825,311","40,350","41,650","40,200","29,884,497","728,002,365"
2016-10-24,"40,150",-800,"2,211,109","89,073,054,250","41,000","41,150","39,850","29,229,295","728,002,365"
2016-10-21,"40,950",900,"2,436,212","98,732,398,348","39,500","41,000","39,500","29,811,697","728,002,365"
2016-10-20,"40,050",0,"5,423,960","213,696,575,804","40,250","40,300","38,850","29,156,495","728,002,365"
2016-10-19,"40,050","-1,600","5,033,246","204,101,529,750","41,150","41,450","39,850","29,156,495","728,002,365"
2016-10-18,"41,650",-650,"2,559,222","106,618,142,648","42,200","42,300","41,300","30,321,299","728,002,365"
2016-10-17,"42,300",750,"2,314,725","96,989,688,034","41,750","42,300","41,400","30,794,500","728,002,365"
2016-10-14,"41,550",600,"2,708,972","112,662,493,405","41,300","41,900","41,200","30,248,498","728,002,365"
2016-10-13,"40,950",-300,"3,638,071","149,800,816,329","41,450","41,700","40,950","29,811,697","728,002,365"
2016-10-12,"41,250",-50,"3,521,492","145,969,561,406","41,000","41,900","41,000","30,030,098","728,002,365"
2016-10-11,"41,300",0,"2,810,503","116,692,078,900","41,300","42,000","41,100","30,066,498","728,002,365"
2016-10-10,"41,300",-900,"2,916,252","121,038,998,400","42,200","42,500","41,200","30,066,498","728,002,365"
2016-10-07,"42,200",-350,"2,637,734","111,081,246,325","42,700","42,700","41,900","30,721,700","728,002,365"
2016-10-06,"42,550",-50,"2,815,496","120,085,144,750","43,100","43,150","42,400","30,976,501","728,002,365"
2016-10-05,"42,600",800,"4,387,312","185,308,604,000","42,150","42,950","41,200","31,012,901","728,002,365"
2016-10-04,"41,800","1,600","3,639,803","151,061,001,748","41,500","41,800","41,000","30,430,499","728,002,365"
2016-09-30,"40,200",0,"3,764,773","151,918,448,618","39,750","40,950","39,600","29,265,695","728,002,365"
2016-09-29,"40,200","-1,000","3,976,705","160,554,585,930","40,600","40,750","40,150","29,265,695","728,002,365"
2016-09-28,"41,200",50,"4,189,804","173,738,148,430","41,300","42,000","40,950","29,993,697","728,002,365"
2016-09-27,"41,150","1,650","4,001,505","161,299,136,515","39,400","41,150","39,150","29,957,297","728,002,365"
2016-09-26,"39,500",150,"1,669,862","65,541,427,250","39,350","39,500","38,800","28,756,093","728,002,365"
2016-09-23,"39,350",-50,"2,095,120","82,684,096,500","39,550","39,650","39,050","28,646,893","728,002,365"
2016-09-22,"39,400",250,"3,214,630","126,955,767,300","39,800","39,800","39,150","28,683,293","728,002,365"
2016-09-21,"39,150",-100,"1,731,450","67,373,457,300","39,000","39,150","38,650","28,501,293","728,002,365"
2016-09-20,"39,250",50,"2,594,490","101,522,748,650","39,200","39,450","38,750","28,574,093","728,002,365"
